video_id,premise,hypothesis,pair_type
trial_truth_030,"I have a, what's called a primary briefing where all of my assisting detectives and criminalist detectives, the scientific portion of the investigation, as well as members of the command staff, once everyone's present, and all the representatives there from OMI, the District Attorney's Office.",We did inside the garage of Alexander Fixton's house.,windowed_5
trial_truth_030,"I have a, what's called a primary briefing where all of my assisting detectives and criminalist detectives, the scientific portion of the investigation, as well as members of the command staff, once everyone's present, and all the representatives there from OMI, the District Attorney's Office.","He was not present for any of the briefings, but he allowed us to use his garage.",windowed_5
trial_truth_030,"I have a, what's called a primary briefing where all of my assisting detectives and criminalist detectives, the scientific portion of the investigation, as well as members of the command staff, once everyone's present, and all the representatives there from OMI, the District Attorney's Office.","And that's what started off the investigation, as I was briefed up on some officers that were there on scene, just so I could get a lay of the land, figure out kind of a summary of what happened.",windowed_5
trial_truth_030,"I think everybody together, in this particular incident, there were so many of us.",We did inside the garage of Alexander Fixton's house.,windowed_5
trial_truth_030,"I think everybody together, in this particular incident, there were so many of us.","He was not present for any of the briefings, but he allowed us to use his garage.",windowed_5
trial_truth_030,"I think everybody together, in this particular incident, there were so many of us.","And that's what started off the investigation, as I was briefed up on some officers that were there on scene, just so I could get a lay of the land, figure out kind of a summary of what happened.",windowed_5
trial_truth_030,We did inside the garage of Alexander Fixton's house.,"He was not present for any of the briefings, but he allowed us to use his garage.",windowed_5
trial_truth_030,We did inside the garage of Alexander Fixton's house.,"And that's what started off the investigation, as I was briefed up on some officers that were there on scene, just so I could get a lay of the land, figure out kind of a summary of what happened.",windowed_5
trial_truth_030,"He was not present for any of the briefings, but he allowed us to use his garage.","And that's what started off the investigation, as I was briefed up on some officers that were there on scene, just so I could get a lay of the land, figure out kind of a summary of what happened.",windowed_5
trial_truth_031,"Well, yeah, we saw there was a man on the ground, and we'd naked and be leading from the back of his head, and by that time I was trying to call 911, and they were transparing me or something.","It was like, no, transparing me, don't transpare me.",windowed_5
trial_truth_031,"Well, yeah, we saw there was a man on the ground, and we'd naked and be leading from the back of his head, and by that time I was trying to call 911, and they were transparing me or something.",Yeah.,windowed_5
trial_truth_031,"Well, yeah, we saw there was a man on the ground, and we'd naked and be leading from the back of his head, and by that time I was trying to call 911, and they were transparing me or something.",You did call 911.,windowed_5
trial_truth_031,"It was like, no, transparing me, don't transpare me.",Yeah.,windowed_5
trial_truth_031,"It was like, no, transparing me, don't transpare me.",You did call 911.,windowed_5
trial_truth_031,Yeah.,You did call 911.,windowed_5
trial_truth_032,and she told me she was.,Did you ever see any blood on her person?,windowed_5
trial_truth_032,and she told me she was.,I did when I finally was still dark.,windowed_5
trial_truth_032,and she told me she was.,So I found my shot on flashlight at her.,windowed_5
trial_truth_032,and she told me she was.,Because she had mentioned she had been shot in the head.,windowed_5
trial_truth_032,and she told me she was.,And I could tell that her hair was soaked in blood.,windowed_5
trial_truth_032,Did you ever see any blood on her person?,I did when I finally was still dark.,windowed_5
trial_truth_032,Did you ever see any blood on her person?,So I found my shot on flashlight at her.,windowed_5
trial_truth_032,Did you ever see any blood on her person?,Because she had mentioned she had been shot in the head.,windowed_5
trial_truth_032,Did you ever see any blood on her person?,And I could tell that her hair was soaked in blood.,windowed_5
trial_truth_032,Did you ever see any blood on her person?,"Now earlier I asked you, if you were the first person there in the state you were, did other units eventually arrive to assist you?",windowed_5
trial_truth_032,I did when I finally was still dark.,So I found my shot on flashlight at her.,windowed_5
trial_truth_032,I did when I finally was still dark.,Because she had mentioned she had been shot in the head.,windowed_5
trial_truth_032,I did when I finally was still dark.,And I could tell that her hair was soaked in blood.,windowed_5
trial_truth_032,I did when I finally was still dark.,"Now earlier I asked you, if you were the first person there in the state you were, did other units eventually arrive to assist you?",windowed_5
trial_truth_032,I did when I finally was still dark.,At least one other officer arrived with me on both light creek.,windowed_5
trial_truth_032,So I found my shot on flashlight at her.,Because she had mentioned she had been shot in the head.,windowed_5
trial_truth_032,So I found my shot on flashlight at her.,And I could tell that her hair was soaked in blood.,windowed_5
trial_truth_032,So I found my shot on flashlight at her.,"Now earlier I asked you, if you were the first person there in the state you were, did other units eventually arrive to assist you?",windowed_5
trial_truth_032,So I found my shot on flashlight at her.,At least one other officer arrived with me on both light creek.,windowed_5
trial_truth_032,So I found my shot on flashlight at her.,"And then once we figured out that the actual incident happened on Bernadena, the rest of the officers went to that resident.",windowed_5
trial_truth_032,Because she had mentioned she had been shot in the head.,And I could tell that her hair was soaked in blood.,windowed_5
trial_truth_032,Because she had mentioned she had been shot in the head.,"Now earlier I asked you, if you were the first person there in the state you were, did other units eventually arrive to assist you?",windowed_5
trial_truth_032,Because she had mentioned she had been shot in the head.,At least one other officer arrived with me on both light creek.,windowed_5
trial_truth_032,Because she had mentioned she had been shot in the head.,"And then once we figured out that the actual incident happened on Bernadena, the rest of the officers went to that resident.",windowed_5
trial_truth_032,And I could tell that her hair was soaked in blood.,"Now earlier I asked you, if you were the first person there in the state you were, did other units eventually arrive to assist you?",windowed_5
trial_truth_032,And I could tell that her hair was soaked in blood.,At least one other officer arrived with me on both light creek.,windowed_5
trial_truth_032,And I could tell that her hair was soaked in blood.,"And then once we figured out that the actual incident happened on Bernadena, the rest of the officers went to that resident.",windowed_5
trial_truth_032,"Now earlier I asked you, if you were the first person there in the state you were, did other units eventually arrive to assist you?",At least one other officer arrived with me on both light creek.,windowed_5
trial_truth_032,"Now earlier I asked you, if you were the first person there in the state you were, did other units eventually arrive to assist you?","And then once we figured out that the actual incident happened on Bernadena, the rest of the officers went to that resident.",windowed_5
trial_truth_032,At least one other officer arrived with me on both light creek.,"And then once we figured out that the actual incident happened on Bernadena, the rest of the officers went to that resident.",windowed_5
trial_truth_033,There's two black men standing at the door and what look like just two shirts and basketball shorts.,So they're the ones at the door.,windowed_5
trial_truth_033,There's two black men standing at the door and what look like just two shirts and basketball shorts.,What happens then?,windowed_5
trial_truth_033,There's two black men standing at the door and what look like just two shirts and basketball shorts.,They pull out two pistols in their rubbish face until it's to get back in the house and get the fuck on the ground.,windowed_5
trial_truth_033,So they're the ones at the door.,What happens then?,windowed_5
trial_truth_033,So they're the ones at the door.,They pull out two pistols in their rubbish face until it's to get back in the house and get the fuck on the ground.,windowed_5
trial_truth_033,What happens then?,They pull out two pistols in their rubbish face until it's to get back in the house and get the fuck on the ground.,windowed_5
trial_truth_034,and she could just step back into the living room and through the fireplace.,We're going to be sitting on the left seat,windowed_5
trial_truth_034,and she could just step back into the living room and through the fireplace.,and she was still sitting there in shock,windowed_5
trial_truth_034,and she could just step back into the living room and through the fireplace.,and so the hinder could have been telling him to get down the ground,windowed_5
trial_truth_034,and she could just step back into the living room and through the fireplace.,and so now all three of us are face down on the floor,windowed_5
trial_truth_034,and she could just step back into the living room and through the fireplace.,"and we just tell us don't work, don't work, where's the money",windowed_5
trial_truth_034,We're going to be sitting on the left seat,and she was still sitting there in shock,windowed_5
trial_truth_034,We're going to be sitting on the left seat,and so the hinder could have been telling him to get down the ground,windowed_5
trial_truth_034,We're going to be sitting on the left seat,and so now all three of us are face down on the floor,windowed_5
trial_truth_034,We're going to be sitting on the left seat,"and we just tell us don't work, don't work, where's the money",windowed_5
trial_truth_034,We're going to be sitting on the left seat,and they start remencing to the house to find stuff.,windowed_5
trial_truth_034,and she was still sitting there in shock,and so the hinder could have been telling him to get down the ground,windowed_5
trial_truth_034,and she was still sitting there in shock,and so now all three of us are face down on the floor,windowed_5
trial_truth_034,and she was still sitting there in shock,"and we just tell us don't work, don't work, where's the money",windowed_5
trial_truth_034,and she was still sitting there in shock,and they start remencing to the house to find stuff.,windowed_5
trial_truth_034,and she was still sitting there in shock,Did they ask you anything?,windowed_5
trial_truth_034,and so the hinder could have been telling him to get down the ground,and so now all three of us are face down on the floor,windowed_5
trial_truth_034,and so the hinder could have been telling him to get down the ground,"and we just tell us don't work, don't work, where's the money",windowed_5
trial_truth_034,and so the hinder could have been telling him to get down the ground,and they start remencing to the house to find stuff.,windowed_5
trial_truth_034,and so the hinder could have been telling him to get down the ground,Did they ask you anything?,windowed_5
trial_truth_034,and so the hinder could have been telling him to get down the ground,"They asked you to house, they asked you to house and we didn't say anything.",windowed_5
trial_truth_034,and so now all three of us are face down on the floor,"and we just tell us don't work, don't work, where's the money",windowed_5
trial_truth_034,and so now all three of us are face down on the floor,and they start remencing to the house to find stuff.,windowed_5
trial_truth_034,and so now all three of us are face down on the floor,Did they ask you anything?,windowed_5
trial_truth_034,and so now all three of us are face down on the floor,"They asked you to house, they asked you to house and we didn't say anything.",windowed_5
trial_truth_034,and so now all three of us are face down on the floor,They asked you to house.,windowed_5
trial_truth_034,"and we just tell us don't work, don't work, where's the money",and they start remencing to the house to find stuff.,windowed_5
trial_truth_034,"and we just tell us don't work, don't work, where's the money",Did they ask you anything?,windowed_5
trial_truth_034,"and we just tell us don't work, don't work, where's the money","They asked you to house, they asked you to house and we didn't say anything.",windowed_5
trial_truth_034,"and we just tell us don't work, don't work, where's the money",They asked you to house.,windowed_5
trial_truth_034,and they start remencing to the house to find stuff.,Did they ask you anything?,windowed_5
trial_truth_034,and they start remencing to the house to find stuff.,"They asked you to house, they asked you to house and we didn't say anything.",windowed_5
trial_truth_034,and they start remencing to the house to find stuff.,They asked you to house.,windowed_5
trial_truth_034,Did they ask you anything?,"They asked you to house, they asked you to house and we didn't say anything.",windowed_5
trial_truth_034,Did they ask you anything?,They asked you to house.,windowed_5
trial_truth_034,"They asked you to house, they asked you to house and we didn't say anything.",They asked you to house.,windowed_5
trial_truth_035,and that's when one of them had pointed the gun towards my face and just said step back this isn't a game get on the ground.,Okay.,windowed_5
trial_truth_035,and that's when one of them had pointed the gun towards my face and just said step back this isn't a game get on the ground.,Let me ask you what differences did you notice about the two of them or how would you describe or distinguish between the facial features and the hair.,windowed_5
trial_truth_035,and that's when one of them had pointed the gun towards my face and just said step back this isn't a game get on the ground.,Okay.,windowed_5
trial_truth_035,and that's when one of them had pointed the gun towards my face and just said step back this isn't a game get on the ground.,What just described the hair for me?,windowed_5
trial_truth_035,and that's when one of them had pointed the gun towards my face and just said step back this isn't a game get on the ground.,The corn rose that's what Bernard had.,windowed_5
trial_truth_035,Okay.,Let me ask you what differences did you notice about the two of them or how would you describe or distinguish between the facial features and the hair.,windowed_5
trial_truth_035,Okay.,Okay.,windowed_5
trial_truth_035,Okay.,What just described the hair for me?,windowed_5
trial_truth_035,Okay.,The corn rose that's what Bernard had.,windowed_5
trial_truth_035,Okay.,I remember the corn rose and the slashes and best men's eyebrows.,windowed_5
trial_truth_035,Let me ask you what differences did you notice about the two of them or how would you describe or distinguish between the facial features and the hair.,Okay.,windowed_5
trial_truth_035,Let me ask you what differences did you notice about the two of them or how would you describe or distinguish between the facial features and the hair.,What just described the hair for me?,windowed_5
trial_truth_035,Let me ask you what differences did you notice about the two of them or how would you describe or distinguish between the facial features and the hair.,The corn rose that's what Bernard had.,windowed_5
trial_truth_035,Let me ask you what differences did you notice about the two of them or how would you describe or distinguish between the facial features and the hair.,I remember the corn rose and the slashes and best men's eyebrows.,windowed_5
trial_truth_035,Let me ask you what differences did you notice about the two of them or how would you describe or distinguish between the facial features and the hair.,Okay.,windowed_5
trial_truth_035,Okay.,What just described the hair for me?,windowed_5
trial_truth_035,Okay.,The corn rose that's what Bernard had.,windowed_5
trial_truth_035,Okay.,I remember the corn rose and the slashes and best men's eyebrows.,windowed_5
trial_truth_035,Okay.,Okay.,windowed_5
trial_truth_035,Okay.,Do you remember the,windowed_5
trial_truth_035,What just described the hair for me?,The corn rose that's what Bernard had.,windowed_5
trial_truth_035,What just described the hair for me?,I remember the corn rose and the slashes and best men's eyebrows.,windowed_5
trial_truth_035,What just described the hair for me?,Okay.,windowed_5
trial_truth_035,What just described the hair for me?,Do you remember the,windowed_5
trial_truth_035,The corn rose that's what Bernard had.,I remember the corn rose and the slashes and best men's eyebrows.,windowed_5
trial_truth_035,The corn rose that's what Bernard had.,Okay.,windowed_5
trial_truth_035,The corn rose that's what Bernard had.,Do you remember the,windowed_5
trial_truth_035,I remember the corn rose and the slashes and best men's eyebrows.,Okay.,windowed_5
trial_truth_035,I remember the corn rose and the slashes and best men's eyebrows.,Do you remember the,windowed_5
trial_truth_035,Okay.,Do you remember the,windowed_5
trial_truth_036,living or a marion what's the next thing you remember?,um they started to,windowed_5
trial_truth_036,living or a marion what's the next thing you remember?,well they got us on the ground first,windowed_5
trial_truth_036,living or a marion what's the next thing you remember?,and then they started just asking questions where is the stash where's the grow house um started asking for a name which I had no idea what they were talking about,windowed_5
trial_truth_036,living or a marion what's the next thing you remember?,and then they really just started asking for it like the grow house and said I'll ask you three one more time or two more times or something like that,windowed_5
trial_truth_036,living or a marion what's the next thing you remember?,and then they just proceeded to just getting us on the ground and then kind of going through the house and looking for anything of value that because they didn't have we didn't have what they were looking for,windowed_5
trial_truth_036,um they started to,well they got us on the ground first,windowed_5
trial_truth_036,um they started to,and then they started just asking questions where is the stash where's the grow house um started asking for a name which I had no idea what they were talking about,windowed_5
trial_truth_036,um they started to,and then they really just started asking for it like the grow house and said I'll ask you three one more time or two more times or something like that,windowed_5
trial_truth_036,um they started to,and then they just proceeded to just getting us on the ground and then kind of going through the house and looking for anything of value that because they didn't have we didn't have what they were looking for,windowed_5
trial_truth_036,um they started to,okay well let me show you,windowed_5
trial_truth_036,well they got us on the ground first,and then they started just asking questions where is the stash where's the grow house um started asking for a name which I had no idea what they were talking about,windowed_5
trial_truth_036,well they got us on the ground first,and then they really just started asking for it like the grow house and said I'll ask you three one more time or two more times or something like that,windowed_5
trial_truth_036,well they got us on the ground first,and then they just proceeded to just getting us on the ground and then kind of going through the house and looking for anything of value that because they didn't have we didn't have what they were looking for,windowed_5
trial_truth_036,well they got us on the ground first,okay well let me show you,windowed_5
trial_truth_036,and then they started just asking questions where is the stash where's the grow house um started asking for a name which I had no idea what they were talking about,and then they really just started asking for it like the grow house and said I'll ask you three one more time or two more times or something like that,windowed_5
trial_truth_036,and then they started just asking questions where is the stash where's the grow house um started asking for a name which I had no idea what they were talking about,and then they just proceeded to just getting us on the ground and then kind of going through the house and looking for anything of value that because they didn't have we didn't have what they were looking for,windowed_5
trial_truth_036,and then they started just asking questions where is the stash where's the grow house um started asking for a name which I had no idea what they were talking about,okay well let me show you,windowed_5
trial_truth_036,and then they really just started asking for it like the grow house and said I'll ask you three one more time or two more times or something like that,and then they just proceeded to just getting us on the ground and then kind of going through the house and looking for anything of value that because they didn't have we didn't have what they were looking for,windowed_5
trial_truth_036,and then they really just started asking for it like the grow house and said I'll ask you three one more time or two more times or something like that,okay well let me show you,windowed_5
trial_truth_036,and then they just proceeded to just getting us on the ground and then kind of going through the house and looking for anything of value that because they didn't have we didn't have what they were looking for,okay well let me show you,windowed_5
trial_truth_037,"I was several investigators on the scene and once we were there executing the warrant, the search warrant we took rooms in the house and I actually took the room to the right as you walk into, walk out of the living room which was Jonathan's room.","Okay, and when you talk to Jonathan, you're referring to it.",windowed_5
trial_truth_038,Next thing I remember is both of them coming into the house pulling the guns out of their waistband and telling all of us to get on the F-ing floor.,Now you said you saw them how many people did you see?,windowed_5
trial_truth_038,Next thing I remember is both of them coming into the house pulling the guns out of their waistband and telling all of us to get on the F-ing floor.,Just two.,windowed_5
trial_truth_038,Next thing I remember is both of them coming into the house pulling the guns out of their waistband and telling all of us to get on the F-ing floor.,Noland and,windowed_5
trial_truth_038,Now you said you saw them how many people did you see?,Just two.,windowed_5
trial_truth_038,Now you said you saw them how many people did you see?,Noland and,windowed_5
trial_truth_038,Just two.,Noland and,windowed_5
trial_truth_039_fa624338,"During the interview, Matthew Hood stated that Jamie Hood called him and asked him to pick him up at McDonald's.",He did so.,windowed_5
trial_truth_039_fa624338,"During the interview, Matthew Hood stated that Jamie Hood called him and asked him to pick him up at McDonald's.","Jamie Hood was, I believe, with his parents at the time at McDonald's.",windowed_5
trial_truth_039_fa624338,"During the interview, Matthew Hood stated that Jamie Hood called him and asked him to pick him up at McDonald's.",Matthew and Jamie Hood left.,windowed_5
trial_truth_039_fa624338,"During the interview, Matthew Hood stated that Jamie Hood called him and asked him to pick him up at McDonald's.",Jamie asked Matthew to take him to his cousin's house to change clothes.,windowed_5
trial_truth_039_fa624338,"During the interview, Matthew Hood stated that Jamie Hood called him and asked him to pick him up at McDonald's.",Matthew said that he did not know why.,windowed_5
trial_truth_039_fa624338,He did so.,"Jamie Hood was, I believe, with his parents at the time at McDonald's.",windowed_5
trial_truth_039_fa624338,He did so.,Matthew and Jamie Hood left.,windowed_5
trial_truth_039_fa624338,He did so.,Jamie asked Matthew to take him to his cousin's house to change clothes.,windowed_5
trial_truth_039_fa624338,He did so.,Matthew said that he did not know why.,windowed_5
trial_truth_039_fa624338,"Jamie Hood was, I believe, with his parents at the time at McDonald's.",Matthew and Jamie Hood left.,windowed_5
trial_truth_039_fa624338,"Jamie Hood was, I believe, with his parents at the time at McDonald's.",Jamie asked Matthew to take him to his cousin's house to change clothes.,windowed_5
trial_truth_039_fa624338,"Jamie Hood was, I believe, with his parents at the time at McDonald's.",Matthew said that he did not know why.,windowed_5
trial_truth_039_fa624338,Matthew and Jamie Hood left.,Jamie asked Matthew to take him to his cousin's house to change clothes.,windowed_5
trial_truth_039_fa624338,Matthew and Jamie Hood left.,Matthew said that he did not know why.,windowed_5
trial_truth_039_fa624338,Jamie asked Matthew to take him to his cousin's house to change clothes.,Matthew said that he did not know why.,windowed_5
trial_truth_039,"During the interview, Matthew Hood stated that Jamie Hood called him and asked him to pick him up at McDonald's.",He did so.,windowed_5
trial_truth_039,"During the interview, Matthew Hood stated that Jamie Hood called him and asked him to pick him up at McDonald's.","Jamie Hood was, I believe, with his parents at the time at McDonald's.",windowed_5
trial_truth_039,"During the interview, Matthew Hood stated that Jamie Hood called him and asked him to pick him up at McDonald's.",Matthew and Jamie Hood left.,windowed_5
trial_truth_039,"During the interview, Matthew Hood stated that Jamie Hood called him and asked him to pick him up at McDonald's.",Jamie asked Matthew to take him to his cousin's house to change clothes.,windowed_5
trial_truth_039,"During the interview, Matthew Hood stated that Jamie Hood called him and asked him to pick him up at McDonald's.",Matthew said that he did not know why.,windowed_5
trial_truth_039,He did so.,"Jamie Hood was, I believe, with his parents at the time at McDonald's.",windowed_5
trial_truth_039,He did so.,Matthew and Jamie Hood left.,windowed_5
trial_truth_039,He did so.,Jamie asked Matthew to take him to his cousin's house to change clothes.,windowed_5
trial_truth_039,He did so.,Matthew said that he did not know why.,windowed_5
trial_truth_039,"Jamie Hood was, I believe, with his parents at the time at McDonald's.",Matthew and Jamie Hood left.,windowed_5
trial_truth_039,"Jamie Hood was, I believe, with his parents at the time at McDonald's.",Jamie asked Matthew to take him to his cousin's house to change clothes.,windowed_5
trial_truth_039,"Jamie Hood was, I believe, with his parents at the time at McDonald's.",Matthew said that he did not know why.,windowed_5
trial_truth_039,Matthew and Jamie Hood left.,Jamie asked Matthew to take him to his cousin's house to change clothes.,windowed_5
trial_truth_039,Matthew and Jamie Hood left.,Matthew said that he did not know why.,windowed_5
trial_truth_039,Jamie asked Matthew to take him to his cousin's house to change clothes.,Matthew said that he did not know why.,windowed_5
trial_truth_040,I remember I already shot that.,"You know, remember getting under view",windowed_5
trial_truth_040,I remember I already shot that.,and I felt a grime.,windowed_5
trial_truth_040,I remember I already shot that.,"That's when the expel jury, the general's not working out.",windowed_5
trial_truth_040,I remember I already shot that.,Come up.,windowed_5
trial_truth_040,I remember I already shot that.,Did you hear me?,windowed_5
trial_truth_040,"You know, remember getting under view",and I felt a grime.,windowed_5
trial_truth_040,"You know, remember getting under view","That's when the expel jury, the general's not working out.",windowed_5
trial_truth_040,"You know, remember getting under view",Come up.,windowed_5
trial_truth_040,"You know, remember getting under view",Did you hear me?,windowed_5
trial_truth_040,"You know, remember getting under view","You know, make statements to you.",windowed_5
trial_truth_040,and I felt a grime.,"That's when the expel jury, the general's not working out.",windowed_5
trial_truth_040,and I felt a grime.,Come up.,windowed_5
trial_truth_040,and I felt a grime.,Did you hear me?,windowed_5
trial_truth_040,and I felt a grime.,"You know, make statements to you.",windowed_5
trial_truth_040,and I felt a grime.,Get off.,windowed_5
trial_truth_040,"That's when the expel jury, the general's not working out.",Come up.,windowed_5
trial_truth_040,"That's when the expel jury, the general's not working out.",Did you hear me?,windowed_5
trial_truth_040,"That's when the expel jury, the general's not working out.","You know, make statements to you.",windowed_5
trial_truth_040,"That's when the expel jury, the general's not working out.",Get off.,windowed_5
trial_truth_040,Come up.,Did you hear me?,windowed_5
trial_truth_040,Come up.,"You know, make statements to you.",windowed_5
trial_truth_040,Come up.,Get off.,windowed_5
trial_truth_040,Did you hear me?,"You know, make statements to you.",windowed_5
trial_truth_040,Did you hear me?,Get off.,windowed_5
trial_truth_040,"You know, make statements to you.",Get off.,windowed_5
trial_truth_041,What do you mean?,I put on my soft body armor put on and the repeated fan project we had hard body armor For which was good for rifle rounds,windowed_5
trial_truth_041,What do you mean?,so it was augmented body armor.,windowed_5
trial_truth_041,What do you mean?,So I put that on I changed my glasses because I noticed the time of day.,windowed_5
trial_truth_041,What do you mean?,So I changed the glasses from my sunglasses to Clear lenses to have eye protection Got my Department rifle insured that I had my department rifle my taser shotgun and Make sure my body armor had the recording devices on it,windowed_5
trial_truth_041,I put on my soft body armor put on and the repeated fan project we had hard body armor For which was good for rifle rounds,so it was augmented body armor.,windowed_5
trial_truth_041,I put on my soft body armor put on and the repeated fan project we had hard body armor For which was good for rifle rounds,So I put that on I changed my glasses because I noticed the time of day.,windowed_5
trial_truth_041,I put on my soft body armor put on and the repeated fan project we had hard body armor For which was good for rifle rounds,So I changed the glasses from my sunglasses to Clear lenses to have eye protection Got my Department rifle insured that I had my department rifle my taser shotgun and Make sure my body armor had the recording devices on it,windowed_5
trial_truth_041,so it was augmented body armor.,So I put that on I changed my glasses because I noticed the time of day.,windowed_5
trial_truth_041,so it was augmented body armor.,So I changed the glasses from my sunglasses to Clear lenses to have eye protection Got my Department rifle insured that I had my department rifle my taser shotgun and Make sure my body armor had the recording devices on it,windowed_5
trial_truth_041,So I put that on I changed my glasses because I noticed the time of day.,So I changed the glasses from my sunglasses to Clear lenses to have eye protection Got my Department rifle insured that I had my department rifle my taser shotgun and Make sure my body armor had the recording devices on it,windowed_5
trial_truth_042,You saw him turning.,From what my recollection is I saw him pull out the two knives.,windowed_5
trial_truth_042,You saw him turning.,And then they go back.,windowed_5
trial_truth_042,You saw him turning.,I'm going down.,windowed_5
trial_truth_042,You saw him turning.,"And I can see, basically, from my vantage point, it's his feet.",windowed_5
trial_truth_042,You saw him turning.,It's just turning to what appears to be posh bit to the east.,windowed_5
trial_truth_042,From what my recollection is I saw him pull out the two knives.,And then they go back.,windowed_5
trial_truth_042,From what my recollection is I saw him pull out the two knives.,I'm going down.,windowed_5
trial_truth_042,From what my recollection is I saw him pull out the two knives.,"And I can see, basically, from my vantage point, it's his feet.",windowed_5
trial_truth_042,From what my recollection is I saw him pull out the two knives.,It's just turning to what appears to be posh bit to the east.,windowed_5
trial_truth_042,From what my recollection is I saw him pull out the two knives.,"So you saw him turning and then you heard the shots, right?",windowed_5
trial_truth_042,And then they go back.,I'm going down.,windowed_5
trial_truth_042,And then they go back.,"And I can see, basically, from my vantage point, it's his feet.",windowed_5
trial_truth_042,And then they go back.,It's just turning to what appears to be posh bit to the east.,windowed_5
trial_truth_042,And then they go back.,"So you saw him turning and then you heard the shots, right?",windowed_5
trial_truth_042,And then they go back.,"I, at that point, I just looking at his feet.",windowed_5
trial_truth_042,I'm going down.,"And I can see, basically, from my vantage point, it's his feet.",windowed_5
trial_truth_042,I'm going down.,It's just turning to what appears to be posh bit to the east.,windowed_5
trial_truth_042,I'm going down.,"So you saw him turning and then you heard the shots, right?",windowed_5
trial_truth_042,I'm going down.,"I, at that point, I just looking at his feet.",windowed_5
trial_truth_042,I'm going down.,So I'm assuming he was turning and went down to the ground.,windowed_5
trial_truth_042,"And I can see, basically, from my vantage point, it's his feet.",It's just turning to what appears to be posh bit to the east.,windowed_5
trial_truth_042,"And I can see, basically, from my vantage point, it's his feet.","So you saw him turning and then you heard the shots, right?",windowed_5
trial_truth_042,"And I can see, basically, from my vantage point, it's his feet.","I, at that point, I just looking at his feet.",windowed_5
trial_truth_042,"And I can see, basically, from my vantage point, it's his feet.",So I'm assuming he was turning and went down to the ground.,windowed_5
trial_truth_042,"And I can see, basically, from my vantage point, it's his feet.",And that's before the shot.,windowed_5
trial_truth_042,It's just turning to what appears to be posh bit to the east.,"So you saw him turning and then you heard the shots, right?",windowed_5
trial_truth_042,It's just turning to what appears to be posh bit to the east.,"I, at that point, I just looking at his feet.",windowed_5
trial_truth_042,It's just turning to what appears to be posh bit to the east.,So I'm assuming he was turning and went down to the ground.,windowed_5
trial_truth_042,It's just turning to what appears to be posh bit to the east.,And that's before the shot.,windowed_5
trial_truth_042,"So you saw him turning and then you heard the shots, right?","I, at that point, I just looking at his feet.",windowed_5
trial_truth_042,"So you saw him turning and then you heard the shots, right?",So I'm assuming he was turning and went down to the ground.,windowed_5
trial_truth_042,"So you saw him turning and then you heard the shots, right?",And that's before the shot.,windowed_5
trial_truth_042,"I, at that point, I just looking at his feet.",So I'm assuming he was turning and went down to the ground.,windowed_5
trial_truth_042,"I, at that point, I just looking at his feet.",And that's before the shot.,windowed_5
trial_truth_042,So I'm assuming he was turning and went down to the ground.,And that's before the shot.,windowed_5
trial_truth_043,Other tactical officers that were already at the scene were deployed on the interim perimeter already.,"Again, officer Purdue had already deployed in a high ground position.",windowed_5
trial_truth_043,Other tactical officers that were already at the scene were deployed on the interim perimeter already.,"And so the next two that walked up, officer Perez, officer Ramon O'Neillus, walked up, and that was going to send both of those individuals up to where officer Weinberg's church was requesting additional members.",windowed_5
trial_truth_043,"Again, officer Purdue had already deployed in a high ground position.","And so the next two that walked up, officer Perez, officer Ramon O'Neillus, walked up, and that was going to send both of those individuals up to where officer Weinberg's church was requesting additional members.",windowed_5
trial_truth_044,I remember they were going in and out of the basement.,"I remember when the young ladies fell down in the kitchen because she was so intoxicated, she can't walk.",windowed_5
trial_truth_044,I remember they were going in and out of the basement.,"Me and my staff, one of my staff members actually made a comment about that.",windowed_5
trial_truth_044,I remember they were going in and out of the basement.,And that's the only other time I remember seeing them.,windowed_5
trial_truth_044,I remember they were going in and out of the basement.,When she fell down.,windowed_5
trial_truth_044,"I remember when the young ladies fell down in the kitchen because she was so intoxicated, she can't walk.","Me and my staff, one of my staff members actually made a comment about that.",windowed_5
trial_truth_044,"I remember when the young ladies fell down in the kitchen because she was so intoxicated, she can't walk.",And that's the only other time I remember seeing them.,windowed_5
trial_truth_044,"I remember when the young ladies fell down in the kitchen because she was so intoxicated, she can't walk.",When she fell down.,windowed_5
trial_truth_044,"Me and my staff, one of my staff members actually made a comment about that.",And that's the only other time I remember seeing them.,windowed_5
trial_truth_044,"Me and my staff, one of my staff members actually made a comment about that.",When she fell down.,windowed_5
trial_truth_044,And that's the only other time I remember seeing them.,When she fell down.,windowed_5
trial_truth_045,My daughter and Nicole have been friends for a long time.,"At Ravenscroft, they were both lifers for the class of 2005.",windowed_5
trial_truth_045,My daughter and Nicole have been friends for a long time.,And I had actually taught Nicole in sophomore English.,windowed_5
trial_truth_045,My daughter and Nicole have been friends for a long time.,"And Nicole and Megan had been in the band together for, I think from like seventh grade to tenth grade.",windowed_5
trial_truth_045,My daughter and Nicole have been friends for a long time.,"And no, excuse me, basketball from seventh to tenth.",windowed_5
trial_truth_045,My daughter and Nicole have been friends for a long time.,And then in the band together from fourth to 12th.,windowed_5
trial_truth_045,"At Ravenscroft, they were both lifers for the class of 2005.",And I had actually taught Nicole in sophomore English.,windowed_5
